,0,1
0,0.30783132616579745,0.5614477899381662
1,0.517434154366077,-0.13099831161726766
2,0.7468684507039393,-0.08237744766394055
3,0.6962046059220026,-0.05236446765529452
4,0.4488780871087941,0.05466485134374918
5,0.24454477518309595,0.22508554388981453
6,0.2864107311778436,0.4179690161087201
7,0.4564475478174314,0.3958858776777167
8,0.5099518847570067,-0.009519825999156089
9,0.4349554718523853,0.060423440525688446
10,0.22553865815761154,-0.329191914674992
11,0.17858845042921748,-0.449884716547639
12,0.2313358319019911,0.22933225667487944
13,0.26632097035557567,0.0008997310654377957
14,0.3430096007350941,0.1188062747872337
15,0.32493857895128087,0.03435666119496459
16,0.4414057313770385,0.3590726142029891
17,0.5947637415206869,0.43878112287053944
18,0.7832718104433856,0.27584467343057745
19,0.9853950332723991,0.0028945291219036173
20,0.9999996036896975,-0.44557098606200657
21,0.9999999998970585,-0.5894686651391328
22,0.9999982161343706,-0.6603852724488387
23,0.999999999682762,-0.8139264280898032
