,0,1
0,0.24906736800880291,0.27395600313365087
1,0.4099839002189056,0.16626941987066884
2,0.4012247391077646,-0.5812291141534637
3,0.3190144874925196,-0.7883029443252008
4,0.35451201753249734,0.9782265004974169
5,0.2721793214370828,0.9017285287098138
6,0.4383996325704029,0.023316314778747307
7,0.46605877713069366,0.15212843298449558
8,0.5269295167301883,-0.008219756622706615
9,0.5725635243884365,-0.1000662290903111
10,0.38790548105193895,1.1619598084696283
11,0.46273337356827976,0.9003119928895839
12,0.47401498102079603,-0.8862911985214388
13,0.32116129214517497,-1.0059109963621922
14,0.31804267306321826,0.0004474542842066
15,0.24451155910943598,-0.14869798157334893
16,0.29251286521111214,0.6799014284312589
17,0.4737773598030489,0.9338570594570436
18,0.6376575366508266,-0.06933138179961996
19,0.709974535499599,-0.24942633276634227
20,0.6969957848581514,0.07242605308048858
21,0.8376834790005626,-0.5031654689959861
22,0.7137202730169488,-0.9839922370844643
23,0.6935542993266065,-0.7796896151564727
