,0,1
0,0.11937107364299841,-0.4068173092512842
1,0.07615321175035972,0.3302141447423623
2,0.7452036109302236,-0.1892482600813069
3,0.27281742941838866,-0.25066419431702086
4,0.033428626325776534,0.2191375249839952
5,0.21529588524385068,-1.1958714549179241
6,0.13276385014819603,0.2011016715917609
7,0.2416031997201933,0.17376106873708963
8,0.36822354465350177,-0.4774943238116243
9,0.26054033059281334,-0.14541619857812815
10,0.01490036660562302,0.6642733281883011
11,0.32414734759449293,0.045171731570964976
12,0.40320124639963956,0.06886378300127567
13,0.7517314253464621,0.05695135183708495
14,0.6172191142714736,0.3776274137833151
15,0.5172230438449542,0.20721015024762846
16,0.08046530426116795,0.06574621236320846
17,0.06333995152179941,0.16562257084277504
18,0.985023242027226,-0.414590146137731
19,0.9754522057809879,0.02051686583207401
20,0.9996756538845291,0.05967511633338277
21,0.7148558423981037,-0.3591704295431317
22,0.4632291461772389,0.2605803228887303
23,0.3765093342594909,-0.5621788978411587
