,0,1,2,3,4
0,-180.5525854846485,733.9028006205253,-5.6904984062346475,-8.10659584793584,9608.551172208914
1,-182.4855665027453,730.9494254100696,-5.0482686245113175,-8.378931742901392,9606.563028190905
2,-186.71201506383198,723.4340609469189,-5.549125813151737,-9.415372340950368,9601.448405892033
3,-196.18858167086302,710.2400859830362,-8.865648841728257,-10.95461418921283,9591.997220184976
4,-214.18109007978575,689.0631312256868,-11.69617112293979,-12.891102362913259,9580.916516276244
5,-243.10498336289123,662.9502134359149,-14.638159738108076,-10.825917165799002,9563.052089346787
6,-276.3884996467804,637.7094943762394,-10.266849189651019,-10.160056631981057,9538.229720399422
7,-293.1967096405551,603.7083368926916,-2.0282394284312963,-13.8260804274792,9513.455277514926
8,-290.63746958273174,556.750781888051,3.2718216112368865,-15.616553070865224,9493.109688087474
9,-272.3324383438937,505.45437513579566,7.353374204154954,-15.011405868126532,9470.963816920783
10,-245.6536037409785,451.99056850502296,6.472356029174396,-15.926193646452397,9451.738404115684
11,-236.76220429256992,392.38634709043936,-1.9451415167210842,-16.780419044755487,9425.201115649956
12,-248.40872222758233,331.53097232603193,-1.4302046156941801,-17.383211338290046,9394.038152970485
13,-232.68176587639132,260.0705705258435,10.015732581485944,-22.71894221561371,9365.42745569176
14,-187.44816719232426,176.78350437125144,15.077627337707167,-23.12009403519754,9336.021039132054
15,-127.06227480485848,111.3080270964488,21.417741451291405,-15.31534547277634,9294.43808196361
16,-59.437650973566015,75.54255237468031,19.04720583838781,-8.325143919338407,9249.560118278112
17,-21.53084555573186,54.17141539030833,7.754308718532127,-7.6548040141975715,9214.912359170983
18,-9.036006244638198,33.24854691111825,2.998701426996524,-8.453572017137514,9194.250962585129
19,-5.45167829270802,16.937136493157766,0.4438550241944216,-6.515792609808667,9177.903334335697
20,-4.664117710977862,6.695938326951587,1.154789692556862,-5.2364643279000695,9163.699619521445
21,-2.028076864717894,1.2428581584481846,2.5419504764592364,-2.662884815764506,9148.99955535245
22,-0.24754979918275832,0.04123789694754054,1.2929331790161394,-0.3434162989189676,9137.152390887035
23,0.0,0.0,0.0,0.0,9132.322173478096
