,0,1
0,0.7358483511408286,0.6355599525373117
1,0.067262363512102,-0.41556946525954636
2,0.12383920070917405,1.1336309784456917
3,0.24460877241880258,1.4948548538272948
4,0.24897504292866227,1.4814427802031085
5,0.2907126850438924,0.8651155007375985
6,0.3761895321274624,-1.4462657460286588
7,0.28940677149777116,-1.546795269310563
8,0.07005058175062033,-1.4800283200789959
9,0.2744861197796649,-0.5342562506143587
10,0.594501188220846,0.4729477292482325
11,0.8815140814466524,0.2131882963519054
12,0.9684268876348555,-0.3742536180283526
13,0.6340365379069224,-0.6779177826374314
14,0.2738173150135091,-0.5873396658511911
15,0.21676281062857242,-0.19569516236966383
16,0.5024946281453134,0.6080290166003844
17,0.8147045377723279,0.660776426912053
18,0.9890435685071546,0.24612676556112859
19,0.7332345366471279,0.11451452794008245
20,0.5205138007097565,0.005029189756641134
21,0.512674176820336,0.2130660187490739
22,0.3473922305702006,0.17993816506479657
23,0.8071062111546381,-0.4257974477233116
