,0,1
0,0.49938047518026296,-0.2827902722947849
1,0.5526830510118315,-0.4371784513693703
2,0.5947085967238604,-0.2097715746766225
3,0.7188147431168973,-0.015492203775529683
4,0.5490250174706625,0.29885093514564876
5,0.31180832448550583,0.5260438806139305
6,0.31240230756479076,0.45265757897785336
7,0.4057946804129098,0.2034392011610558
8,0.46273545677827743,-0.25183898613321165
9,0.4301254601256215,-0.10776660095779855
10,0.3851942865007981,0.07520011037431022
11,0.35542940033050296,0.06917437712287917
12,0.3876393790534099,-0.2029086726589267
13,0.3782640636448044,-0.2317044008009438
14,0.3456266626960547,-0.14703793019898073
15,0.24154978128811913,-0.22849347848550375
16,0.3034065055158276,0.08647292122053753
17,0.49760877105021467,0.049880465751631214
18,0.7543505025563663,-0.07961825346105934
19,0.9999999999330315,0.008676500201088956
20,0.9999999999168427,0.20864377111716034
21,0.9999999999306525,0.27486122299676646
22,0.9999999999361803,0.14648443140938655
23,0.9999999952634369,-0.04264790198374208
