,0,1,2,3,4
0,182.00927487407694,1834.5503885691796,3.961970438409333,3.830412123077636,8377.980748180898
1,183.93028522210196,1836.2446847934382,3.8150974985594885,3.0284954465464637,8377.549579915309
2,188.19080277260758,1838.6587203844233,3.6289824945435267,1.156998768360751,8377.188149237394
3,194.91638531377663,1838.1307169907097,3.985945148736287,-1.7474064519584096,8376.581855317423
4,205.3553872803031,1829.3138882551034,4.724515457754057,-5.624768179319899,8374.095334472573
5,220.37747430243314,1805.618077758737,5.355579599437061,-10.429674981400403,8373.23976719599
6,237.9615602818796,1760.0252496861403,4.382410105176618,-15.832875869962157,8369.905449057555
7,249.3494236433961,1687.9519544104085,1.3887258399701377,-20.794898635345206,8360.97618921437
8,249.08416527800972,1591.2162044317129,-1.4229562032827079,-23.9643642054329,8347.904087461544
9,236.11976340163366,1477.4491189285586,-4.139838831124739,-25.679175804427608,8330.61466927202
10,212.15930103246632,1346.5695971203038,-5.54219658602568,-29.431660936261704,8318.91462314644
11,183.89034242577029,1185.0465332587564,-5.822428671862721,-36.44764401199978,8316.154082322393
12,155.2895774656464,982.9628237001259,-5.632701940643755,-44.7426358532148,8316.648970968197
13,127.82187408494082,746.9512444873594,-5.479173516111959,-49.81207285188904,8308.478387568699
14,103.82000191248241,513.8137905845595,-4.2744322982709,-45.626699385810795,8275.855115302242
15,87.25651783905712,329.17177985441793,-3.250955097884346,-34.19539104575601,8224.614597362415
16,72.54805819318479,209.346647773001,-3.72756456887802,-22.0064976385209,8173.291686635346
17,56.35863429132093,139.38346350128688,-4.719535104823419,-14.849987543519216,8136.9549113077355
18,37.72555416833276,91.34761275373084,-5.900876316280237,-13.522513110646813,8118.360034948904
19,20.571453122237536,51.211754872306415,-5.50142415160909,-13.529715580799405,8105.4929407371255
20,8.41791759086865,20.838397256279777,-4.5268355407562995,-11.181622529344805,8088.784377334285
21,1.910592005572232,4.979169584242867,-2.456592932491446,-6.054079711691439,8066.797433938813
22,0.15365510436489424,0.4455843673989033,-0.6344222709973992,-1.8000142253330136,8049.915407936783
23,0.0,0.0,0.0,0.0,8042.853762928804
