,0,1
0,0.20546382146147005,1.5707963267948069
1,0.06908304752974027,1.5697466646516964
2,0.18961849961197133,1.5480565621819748
3,0.20794532533847362,0.8909335986029046
4,0.21876260399522873,-0.09259686538351636
5,0.14912475139960754,-0.23123206001176236
6,0.07657664085072732,-0.2867545314544789
7,0.0003484496853228618,-0.017076681821303865
8,7.475852651393995e-14,1.0662327597452412
9,0.18531908629221872,0.16853396538460527
10,0.3834125473135406,-0.018368529599727207
11,0.5835417976786157,-0.07396014854545442
12,0.6570552550754974,0.47670841533533664
13,0.6139446831988951,0.725266437589093
14,0.6459389731286316,0.19493041493395008
15,0.7681266477776652,0.044976793906329755
16,0.8490180048471749,-0.2254235376319985
17,0.9707043572394461,-0.12606054647032994
18,1.0,0.11866025989658217
19,0.9999999999999706,0.037765814048232586
20,0.9999999999998261,-0.05083409099328247
21,0.9999999999998457,-0.16181335918135353
22,0.9999999997255467,-0.20144730550202375
23,0.9999995076059942,-0.21864433880023618
