,0,1,2,3,4
0,-190.1968685908945,1316.0292133455785,-3.323863684855379,-15.447179810808166,9380.71078258816
1,-191.93649626537754,1309.3035403333417,-4.582916971480295,-15.936912544524736,9377.015524612814
2,-196.54535370528393,1293.1117417395399,-4.111179286263363,-16.44991298981364,9371.789303768286
3,-200.3492286205964,1266.980811777533,-0.8078273828073601,-17.22364720166807,9360.828355025624
4,-199.47940173611056,1231.8998128530955,1.0862890182398428,-16.21494946959259,9345.213271076967
5,-195.62022126626707,1193.180608249627,2.0722703796601762,-14.437341259770436,9326.99013151916
6,-188.5372254643355,1149.790913810557,2.0351801706898405,-14.809333934216216,9312.083178114688
7,-185.25484544120638,1095.280818515798,0.3170026534155118,-18.163975139170216,9304.85984780449
8,-182.89314480392773,1016.7144287939394,0.7468522655411289,-23.68364364227062,9303.057243588415
9,-185.49817125566085,920.2880039371129,-2.47399507366882,-24.353326544393443,9284.325099597676
10,-203.88615534519485,818.5696349564224,-6.983092686763188,-24.32637682124649,9256.993807659474
11,-256.8148501291791,725.8557294738989,-18.28152632479862,-17.873939273721323,9209.27081476912
12,-339.20083595607775,660.3992983301727,-15.413099712793906,-14.735300632894516,9156.06681066614
13,-368.63963621741686,584.5807317273869,0.6398956482674452,-21.07890165056483,9116.185661250809
14,-349.2859612482648,485.60750212696803,8.989543734607063,-26.696541091985335,9085.371542193496
15,-280.89408661367963,367.20798935467286,26.643378948513302,-32.26201456008581,9039.31576837955
16,-165.9483596785079,250.9690665858965,30.817076153665194,-29.0269519192116,8991.080795057094
17,-82.42908416530616,160.341355900712,18.054000785273164,-25.32536055357801,8950.031120196641
18,-40.783785704065366,87.63775493969364,10.705377331111814,-22.43749119794735,8914.957591141849
19,-19.002079097869505,38.461595438451575,6.372107345056276,-15.550195524289675,8882.048489419914
20,-8.393173216023635,12.904821791652086,4.282870491249151,-9.081927545495377,8851.786169978808
21,-2.399209301981216,2.7942501803235027,3.2020664328396538,-3.9928437220194763,8830.008024774692
22,-0.19567365964739716,0.26017935141663123,0.9881061083988958,-1.1812108119435092,8815.471781186385
23,0.0,0.0,0.0,0.0,8809.33885928704
