,0,1,2,3,4
0,143.94287576154932,1604.268361500619,8.990113626455894,1.434058586879047,10190.02112888766
1,152.0278238115825,1604.8927281460933,7.697533917337699,-0.16001495436752877,10185.726947962097
2,168.44814082909772,1600.2883775750938,6.857618847920508,-3.8634824090668194,10182.839679219656
3,191.46148858129803,1576.3144116190224,6.123396980119817,-9.644897924603645,10180.575845456702
4,219.53710202368453,1512.3033963257105,5.848765913972045,-17.333306692594874,10179.331558244858
5,252.74869426854352,1384.4873591538042,5.31324028939352,-25.784494349248586,10175.738510073155
6,286.8175840026648,1192.7566355404524,4.937988747458537,-28.539815893851298,10147.306724942753
7,328.3456600007053,984.0111351785374,5.5073641585105,-24.82857445049862,10093.482834816763
8,364.3417166712198,804.2036218106351,2.3045205332171896,-16.253359340431224,10018.883054848882
9,363.3751945945457,722.357264496286,-2.2960841678311605,-2.2255597867369445,9923.626824410216
10,323.72242407507616,724.1426727613506,-5.912948919088942,-0.38824753745908996,9866.155749304911
11,252.01542027895425,680.3709830472508,-8.43069085820652,-8.716002099144792,9840.37611689461
12,163.07844806498687,560.3466500270122,-9.4084786633131,-15.286891649508567,9809.91449051317
13,71.54888286353028,383.7690260310355,-8.922560664865909,-20.243299870479625,9774.551696560547
14,-3.539325893035371,200.22790637545282,-6.790132458799999,-15.67407052191135,9710.35582481719
15,-58.36783886298731,132.79973799158446,-5.3195779614954315,1.8033254845688123,9608.19298295816
16,-92.19376049594794,194.40909379274538,-2.0126542365223714,9.259576746690447,9540.031966053804
17,-88.05080097481081,241.1422131989433,2.9653247289400477,1.9094290706053474,9518.691677969304
18,-60.06686793414663,227.8310783762634,4.516685552779604,-6.330636435776188,9507.122320234866
19,-34.95883841207405,158.7748143071761,4.1085630093401715,-17.39160203671554,9511.993627815393
20,-15.264533736272828,67.7500036958478,4.078037957441484,-18.41648037612858,9491.166179965081
21,-3.1944502785976123,16.102913020189398,2.3097553223438343,-9.810666536426485,9446.19427137312
22,-0.15859747954706208,1.4616765557411662,0.4067433154149007,-2.9729845977892433,9413.065973072795
23,0.0,0.0,0.0,0.0,9398.929501061359
