0,1,2,3,4
138.4178238789666,849.3746534567471,-2.5703098422929083,-24.401639275707012,11313.053752403841
135.84561642821382,825.1827876490889,-2.574237058471839,-23.936295747929627,11305.312724853511
133.27018860665441,801.4542532816554,-2.576598930796306,-23.475423541108597,11297.593561403406
130.6930924453771,778.1845789957438,-2.577425043443477,-23.019022739424713,11289.896220435956
128.11585039066676,755.3692933477267,-2.576744981989286,-22.56709342872131,11282.220660687117
125.53995530259077,733.0039248073673,-2.574588333441825,-22.119635696553992,11274.56684124262
122.96687045355112,711.0840017560832,-2.570984686275913,-21.676649632242473,11266.934721534184
120.39802952680195,689.6050524851588,-2.5659636304688966,-21.238135326924453,11259.324261335769
117.83483661493031,668.5626051939023,-2.5595547575377346,-20.804092873611708,11251.735420759787
115.27866621829939,647.9521879877454,-2.5517876605774386,-20.37452236724857,11244.168160253334
112.73086324345272,627.7693288762836,-2.5426919343009255,-19.949423904772814,11236.622440594385
110.19274300147765,608.0095557712542,-2.532297175080352,-19.528797585179163,11229.098222888006
107.66559120632704,588.6683964844499,-2.5206329809900097,-19.112643509585507,11221.595468562566
105.15066397309718,569.7413787255654,-2.5077289518508517,-18.70096178130199,11214.114139365918
102.64918781626055,551.2240300999712,-2.493614689276737,-18.293752505903146,11206.654197361595
100.16235964785137,533.1118781064179,-2.4783197967224755,-17.89101579130323,11199.215604924999
97.69134677560231,515.4004501346596,-2.461873879533772,-17.492751747834912,11191.798324739577
95.23728690103046,498.0852734629997,-2.4443065449991654,-17.09896048833159,11184.402319792995
92.80128811747029,481.1618752557508,-2.425647402404067,-16.70964212821342,11177.02755337331
90.38442890805175,464.62578256060897,-2.4059260630870103,-16.324796785577398,11169.673989065137
87.98775814362087,448.472522305934,-2.3851721404982387,-15.94442458129164,11162.34159074582
85.61229508060083,432.6976212979346,-2.3634152502607417,-15.568525639094148,11155.030322581579
83.25902935879085,417.2966062177519,-2.3406850102339014,-15.197100085696349,11147.74014902367
80.92892099910011,402.2650036184381,-2.317011040579866,-14.830148050891655,11140.471034804546
78.62290040121405,387.5983399218235,-2.292422963832833,-14.467669667669401,11133.22294493401
76.34186834119002,373.29214141526694,-2.266950404971387,-14.109665072334463,11125.995844695355
74.08669596897917,359.34193424828464,-2.2406229914940887,-13.75613440463289,11118.789699641533
71.85822480587123,345.7432444290501,-2.2134703534984914,-13.407077807884038,11111.604475591294
69.65726674185863,332.4915978207585,-2.185522123763803,-13.062495429119494,11104.440138625341
67.48460403291615,319.58252013784954,-2.156807937837409,-12.72238741922935,11097.29665508249
65.34098929819244,307.0115369420802,-2.1273574341254955,-12.38675393311624,11090.173991555828
63.22714551710875,294.77417363843995,-2.097200253988027,-12.055595129857712,11083.07211488888
61.14376602636076,282.86595547089934,-2.0663660418383576,-11.728911172877458,11075.990992171775
59.09151451681857,271.2824075179836,-2.0348844452477746,-11.406702230126088,11068.930590737422
57.0710250303198,260.0190546881603,-2.0027851150552904,-11.088968474272033,11061.890878157701
55.082901956350405,249.071421715032,-1.9700977054830384,-10.775710082903379,11054.871822239671
53.12772002860748,238.4350331523215,-1.9368518742576428,-10.46692723874136,11047.873391021756
51.206024321437766,228.10541336863767,-1.9030772827379747,-10.162620129866426,11040.89555277001
49.31833024614548,218.07808654201,-1.8688035960497362,-9.862788949957764,11033.938275974342
47.46512354716223,208.3485766541765,-1.8340604832273535,-9.567433898547337,11027.00152934477
45.64686029807155,198.9124074846111,-1.7988776173637033,-9.276555181289538,11020.08528180775
43.863966897480104,189.76510260427375,-1.763284675768239,-8.990153010247681,11013.189502502455
42.11684006472657,180.9021853690658,-1.7273113401341436,-8.708227604198656,11006.314160777167
40.405846835419176,172.31917891297235,-1.6909872967151842,-8.43077918895724,10999.459226185634
38.73132455679178,164.01160614087053,-1.6543422365130136,-8.157807997721639,10992.62466848351
37.09358088286753,155.97498972098236,-1.617405855475729,-7.889314271442047,10985.810457624832
35.49289376941865,148.20485207694767,-1.580207854708583,-7.625298259214193,10979.016563758552
33.929511468709705,140.69671537949168,-1.542777940697826,-7.365760218699985,10972.242957225106
32.403652524010745,133.44610153765873,-1.5051458255487582,-7.110700416577668,10965.489608553078
30.915505763865408,126.44853218958184,-1.4673412272391817,-6.860119129024102,10958.756488455934
29.465230296098373,119.69952869275407,-1.4293938698895672,-6.614016642232117,10952.043567828825
28.052955501544474,113.194612113766,-1.3913334840513838,-6.372393252966139,10945.35081774548
26.678781027480753,106.92930321746874,-1.3531898070152069,-6.13524926915976,10938.678209455236
25.342776780740863,100.89912245551932,-1.3149925831403908,-5.902585010559236,10932.025714380157
24.044982920489378,95.09958995425984,-1.2767715642082966,-5.67440080941745,10925.3933041123
22.78540985063144,89.52622550187867,-1.2385565098012945,-5.450697011243376,10918.780950411117
21.564038211830944,84.17454853479468,-1.2003771877100216,-5.2314739756127,10912.188625201046
20.380818873107703,79.0400781232013,-1.1622633743716695,-5.01673207704601,10905.616300569274
19.235672922981273,74.1183329556992,-1.1242448553424287,-4.806471705961691,10899.063948763718
18.128491660125672,69.40483132293974,-1.0863514258075893,-4.600693269711717,10892.531542191255
17.05913658349557,64.8950911001917,-1.0486128911332695,-4.399397193709511,10886.019053416201
16.027439381880498,60.58462972873515,-1.0110590674642466,-4.202583922660371,10879.526455159124
15.033201922838563,56.46896419597433,-0.9737197823729768,-4.010253921906399,10873.05372029597
14.076196240956001,52.543611014149135,-0.9366248755655909,-3.8224076788995824,10866.60082185761
13.156164525372766,48.80408619751021,-0.8998041996514639,-3.6390457048186784,10860.16773302982
12.272819106507171,45.24590523780591,-0.8632876209839269,-3.4601685363479158,10853.754427153748
11.425842441904665,41.86458307791024,-0.8271050205807979,-3.2857767376382947,10847.360877726998
10.614887101126536,38.655634083398674,-0.7912862951347525,-3.1158709024755606,10840.987058405326
9.83957574958366,35.61457201185282,-0.7558613581251148,-2.950451656682847,10834.63294300512
9.099501131207914,32.73690997964508,-0.7208601410445339,-2.789519660790663,10828.298505506722
8.394226049839583,30.018160425919223,-0.6863125947562415,-2.63307561301252,10821.98372005877
7.723283349192102,27.4538350734415,-0.6522486910002857,-2.4811202525712837,10815.68856098365
7.086175891235718,25.039444885948427,-0.6186984240703863,-2.3336543634295563,10809.413002784326
6.482376532818301,22.77050002155948,-0.5856918126870032,-2.190678778487461,10803.157020152667
5.911328100313833,20.642509781754523,-0.5532589020970486,-2.052194384323485,10796.920587979628
5.372443362056107,18.65098255533328,-0.5214297664366027,-1.9182021265692974,10790.70368136752
4.865104998275652,16.79142575667525,-0.4902345114003428,-1.7887030160283262,10784.506275644784
4.3886655682101985,15.059345757498445,-0.4597032772705573,-1.6636981356715999,10778.328346383722
3.9424474740012196,13.45024781116888,-0.42986624237012,-1.5431886486741813,10772.169869421745
3.5257429209184026,11.959635968433243,-0.40075362701836004,-1.4271758076935033,10766.030820886837
3.1378138733669845,10.583012983224815,-0.3723956980873651,-1.3156609656396112,10759.911177228085
2.7778920060251155,9.31588020691583,-0.3448227742802207,-1.208645588250342,10753.810915252352
2.4451786493235,8.153737469041133,-0.31806523228389466,-1.1061312688668663,10747.730012168498
2.138844728309371,7.0920829420761295,-0.2921535139905408,-1.008119745913981,10741.668445640824
1.8580306937197626,6.126412987285642,-0.2671181350356727,-0.9146129237351813,10735.62619385405
1.6018464438092954,5.252221977926476,-0.242989694975406,-0.8256128976299242,10729.603235592689
1.3693712351127187,4.465002095124334,-0.21979888952582874,-0.7411219842115934,10723.599550338773
1.1596535798402898,3.7602430904676627,-0.19757652542764514,-0.6611427585829189,10717.615118393001
0.971711126957595,3.133432007638489,-0.17635353869713324,-0.5856781003623299,10711.649921026452
0.8045305231209913,2.5800528530418743,-0.1561610173093255,-0.5147312513708282,10705.703940672507
0.657067248419106,2.0955862021079317,-0.13703022977810228,-0.4483058889351066,10699.777161172713
0.5282454201443456,1.6755087232655212,-0.11899266172823747,-0.3864062204957011,10693.869568096343
0.4169575553207899,1.3152925947871215,-0.1020800635289551,-0.3290371079006334,10687.981149162573
0.3220642790078266,1.0104047795567124,-0.0863245136118931,-0.2762042340752856,10682.11189480944
0.2423939597313212,0.7563061072120896,-0.07175850466114247,-0.22791433190943944,10676.261798978256
0.17674224442496547,0.5484500882869323,-0.058415064275798526,-0.18417550756253948,10670.430860225244
0.12387145047987516,0.3822813438242693,-0.04632792967718813,-0.14499771282344223,10664.619083350033
0.08250974690703719,0.25323346228575483,-0.035531811305926066,-0.11039346435170036,10658.826481880595
0.051350009571286784,0.15672596311752318,-0.026062811612920078,-0.08037899702640156,10653.05308206481
0.02904814218645595,0.08815978217763579,-0.01795913637146043,-0.054976241466603945,10647.298929723669
0.014220450708969604,0.04291011283528372,-0.011262416728130066,-0.0342165350503682,10641.56410312596
0.005439147921136965,0.016313971966779434,-0.006020504546372353,-0.018148546669785708,10635.848740505817
0.0012235069002290277,0.0036453637341159065,-0.002294698155145609,-0.00685897462728519,10630.15311198491
1.79171397481701e-05,5.2715366468542604e-05,-0.00018256911567699516,-0.0005384351180682075,10624.477848581424
