0,1,2,3,4
-44.665491143305815,1838.882133408761,0.3301692323104284,-10.476055271476952,9742.44423772138
-44.63247422007477,1837.8345278816134,0.329986324718006,-10.472076487045651,9741.913292743999
-44.270493770465,1826.3371104409146,0.3279787928470135,-10.428359716267245,9736.074966520526
-43.84553978318917,1812.811185015523,0.3256167610857841,-10.376812287883196,9729.18001312425
-43.78043455337776,1810.736218547829,0.3252543801504737,-10.368893245655489,9728.119720680921
-43.391323012495334,1798.3196553943337,0.3230857331087671,-10.321442448001912,9721.76059439181
-42.940641138908255,1783.9055473077703,0.32056784067043487,-10.266220671543968,9714.347305183792
-42.33462261659762,1764.467007403116,0.31717165001216585,-10.191513658272418,9704.296207146286
-42.11297619666275,1757.3411864252998,0.31592648769859455,-10.164058765682881,9700.596011693484
-42.01825152794694,1754.2931444517926,0.3153938447648508,-10.152303714561238,9699.01068159946
-41.797848174796016,1747.1947545705889,0.31415333758775366,-10.124901701927577,9695.312669557901
-41.60962146393425,1741.1256793658556,0.313092635336746,-10.10144372423491,9692.14416079841
-41.39082714533148,1734.062870854682,0.3118581668224794,-10.074110455602792,9688.448985140112
-41.3284731207277,1732.0484389366559,0.3115060578303555,-10.06630774914086,9687.393501040804
-41.1107881544677,1725.0102113304374,0.3102757613104533,-10.039022072548976,9683.70028767499
-41.01775806708024,1721.999673112754,0.3097494834617115,-10.027339542596277,9682.11794896351
-40.95582569976413,1719.9945944708138,0.3093989620099434,-10.019554966443554,9681.063212122293
-40.801301314346325,1714.9887073870934,0.30852381422094594,-10.00010674608684,9678.426914620986
-40.18756796829495,1695.0622679536755,0.305039707089216,-9.922502722289735,9667.889500240699
-39.64114590182822,1677.2609471285432,0.30192649985279885,-9.852917458390923,9658.416454774817
-39.46024837009963,1671.354983149728,0.3008934855391714,-9.829776761542039,9655.261008254547
-39.100309551764376,1659.5846717323918,0.298834522942112,-9.783576954595425,9648.95346563855
-38.951063380468185,1654.6967275732566,0.29797939842154064,-9.764359140950734,9646.326640700843
-38.41730883034504,1637.1795913114752,0.29491444360147007,-9.695331386669574,9636.876484774311
-38.328885387848715,1634.272140129514,0.2944056677546706,-9.683850557143312,9635.30243427563
-37.889053282699976,1619.7864969607042,0.29187055390167094,-9.62654839326706,9627.43635929812
-37.830696020798676,1617.8615686921282,0.291533641100523,-9.618920947155706,9626.388075138335
-37.77240612850294,1615.9381657616873,0.2911969873676711,-9.611296522788319,9625.339914655719
-37.62697579984246,1611.1363278238862,0.2903564858064212,-9.592248682002815,9622.720054434802
-37.539919219500504,1608.2597953342963,0.2898529611293866,-9.580829042767924,9621.14850918613
-37.135648904161144,1594.881232999922,0.2875108663591531,-9.527627289984812,9613.818307596459
-36.963392468299354,1589.1703468041862,0.2865109815633504,-9.504871865027782,9610.678645301872
-36.3935251899777,1570.2325255632788,0.28319475958888163,-9.42921686240046,9600.221125844288
-36.28034634253822,1566.463103406959,0.28253459734965797,-9.41412212293089,9598.13110191941
-36.25209288280326,1565.521691194666,0.28236971705969843,-9.410350326661417,9597.608672979437
-36.19563542101201,1563.6399982334167,0.2820401487165392,-9.4028090004404,9596.56390753543
-36.02665823582634,1558.0039656172007,0.28105298068570733,-9.380203152325143,9593.430350551589
-35.77430151037268,1549.575330424742,0.27957654669116394,-9.346345372341183,9588.73209375244
-35.301243751818554,1533.7376034194024,0.27680183522766316,-9.282558740274546,9579.864409869739
-34.8054837237263,1517.086239987498,0.27388395710673863,-9.215257917416915,9570.484782589114
-34.53232576040658,1507.8877659153327,0.2722717994399754,-9.177974333308311,9565.278178963807
-34.39635066473875,1503.3025021967103,0.27146809558373597,-9.159360870366193,9562.676028253532
-34.36920385518037,1502.3865661096736,0.27130754461167306,-9.155640444107739,9562.155690168822
-34.3149583950315,1500.5558099879336,0.27098663236723897,-9.148201857921297,9561.115106041325
-33.88330058187062,1485.9632626295374,0.2684284286547324,-9.088801952349131,9552.794849276788
-33.6690036706759,1478.702593841069,0.2671553792798102,-9.059174522228044,9548.637663462647
-33.642288132747915,1477.7966763888462,0.26699653135163165,-9.055474492965184,9548.11815309658
-33.53558476606881,1474.1767058537728,0.2663617685304091,-9.040681930365974,9546.040417906055
-33.45572378928914,1471.4656100747293,0.26588635640233066,-9.029595440593171,9544.482438046738
-32.586625218595344,1441.862575394308,0.2606940609495384,-8.90809278815623,9527.36283398517
-32.37850720218091,1434.7463702899613,0.25944557392998574,-8.878761493022362,9523.217640165696
-32.300720257885516,1432.0838406702226,0.2589784196659385,-8.867774722240922,9521.663696398404
-32.1713865793407,1427.653613299684,0.25820107440628315,-8.849478546574181,9519.074400721125
-31.632416989025696,1409.146404221686,0.2549531882078344,-8.772840846370842,9508.207688530438
-31.479675920684613,1403.888159859487,0.25403024321988227,-8.751005552029332,9505.105383399841
-31.15063297516634,1392.5401962948074,0.25203816635828824,-8.703789045775684,9498.387484785986
-31.12542915853051,1391.6698173902298,0.2518853619784505,-8.700162294990564,9497.87093652415
-31.100240622332663,1390.7998011607308,0.2517326192938319,-8.696536299656838,9497.354418705612
-30.99963915854934,1387.3233614826167,0.251122265258812,-8.682039872837187,9495.288651826211
-30.77417736618236,1379.52255923634,0.2497525729999652,-8.64946710642514,9490.642456535244
-30.549946302893016,1371.7510480031829,0.24838786395047419,-8.61695553165061,9485.998724984991
-30.32694148741947,1364.008772710652,0.24702812904385843,-8.584505148561767,9481.357455783764
-30.302238674515085,1363.1503221957958,0.24687735403958963,-8.580903327707432,9480.841911142279
-29.713880335166007,1342.655390710472,0.24327711077298628,-8.494686263428566,9468.477949449327
-29.543899562151957,1336.7166318444179,0.24223366448220007,-8.469621586526046,9464.875086426073
-29.25420003827026,1326.576681786183,0.24045183956466143,-8.4267396909355,9458.702206073429
