0,1,2,3,4
-98.18444434499938,976.9937867566919,-1.7877130331654616,-29.26255983053009,8899.397095340079
-99.87206324293521,947.993466026164,-1.5667208422699057,-28.680874716164563,8892.936278396724
-101.34220652751782,919.5722078557533,-1.3535226122032338,-28.10501752179605,8886.499274274596
-102.60261745796218,891.7241842719357,-1.1480056718200102,-27.534988366818094,8880.085939575418
-103.660926620131,864.4435671806921,-0.9500573450491353,-26.970787373085845,8873.69613393449
-104.52465192155623,837.7245283650124,-0.7595649507765921,-26.412414664992994,8867.329719992913
-105.20119858634217,811.5612394823206,-0.5764158027240291,-25.859870369552024,8860.986563369423
-105.6978591499447,785.9478720618201,-0.4004972093229743,-25.313154616477814,8854.666532631814
-106.021813453823,760.878597501751,-0.23169647358447495,-24.77226753827493,8848.369499267945
-106.18012863995861,736.3475870665596,-0.06990089296394109,-24.237209270328623,8842.095337656348
-106.17975914523713,712.3490118839768,0.08500224077904284,-23.707979950999867,8835.843925036437
-106.02754669568738,688.8770429419966,0.233125641726187,-23.18457972172466,8829.615141478323
-105.73022030057267,665.9258510857554,0.37458202995151163,-22.667008727117757,8823.408869852237
-105.29439624632828,643.4896070143049,0.5094841316781893,-22.155267115081134,8817.224995797558
-104.72657809033963,621.562481277274,0.6379446794415146,-21.64935503691745,8811.063407691478
-104.03315665455439,600.1386442714152,0.7600764122583189,-21.14927264744879,8804.923996617252
-103.22041001892224,579.2122662370298,0.8759920758031715,-20.655020105141006,8798.806656332117
-102.29450351465522,558.777517254266,0.9858044225917251,-20.166597572234004,8792.711283234807
-101.26148971730143,538.8285672392835,1.0896262121715967,-19.684005214878294,8786.637776332693
-100.12730843962424,519.3595859402795,1.187570211321192,-19.20724320327822,8780.586037208597
-98.89778672427894,500.36474293336795,1.2797491942569157,-18.736311711842305,8774.555969987196
-97.57863883627832,481.83820761830447,1.366275942849237,-18.27121091934106,8768.547481301115
-96.17546625523788,463.77414921405085,1.447263246848115,-17.8119410090729,8762.560480256618
-94.69375766739137,446.16673675416894,1.5228239041183256,-17.358502169038484,8756.59487839898
-93.13888895736622,429.01013908203697,1.5930707208852646,-16.91089459212419,8750.650589677507
-91.51612319970822,412.29852484587775,1.6581165119918508,-16.46911847629526,8744.727530410184
-89.83061065014412,396.026062493589,1.7180741011671992,-16.033174024799226,8738.82561924802
-88.08738873657003,380.1869202673654,1.7730563213077746,-15.60306144638043,8732.944777139022
-86.29138204975263,364.77526619810135,1.8231760147718046,-15.178780955506253,8727.08492729185
-84.44740233372976,349.78526809956105,1.8685460336877806,-14.760332772605997,8721.24599513911
-82.56014847589599,335.2110935623044,1.9092792402779453,-14.347717124323214,8715.427908300358
-80.63420649675734,321.046909947354,1.9454885071977368,-13.940934243782529,8709.63059654474
-78.67404953933918,307.2868843795882,1.9772867178922344,-13.539984370871936,8703.853991753302
-76.68403785822966,293.92518374084455,2.0047867669707435,-13.144867752541778,8698.09802788101
-74.66841880823971,280.95597466271687,2.0281015606007444,-12.755584643121594,8692.362640918407
-72.63132683266015,268.3734235190258,2.0473440169225423,-12.372135304656243,8686.647768852976
-70.57678345109412,256.1716964179451,2.062627066486059,-11.994520007262778,8680.95335163017
-68.50869724684232,244.34495919376062,2.07406365271135,-11.622739029509656,8675.279331114129
-66.43086385381632,232.8873773982393,2.0817667323745552,-11.256792658820155,8669.625651048093
-64.34696594295387,221.79311629158346,2.085849276121157,-10.896681191901854,8663.992257014488
-62.26057320810792,211.056340832943,2.0864242690085857,-10.542404935204399,8658.379096394712
-60.17514235137895,200.67121567045606,2.083604711080408,-10.193964205407879,8652.78611832862
-58.094017067858054,190.6319051307867,2.0775036179745463,-9.851359329944422,8647.213273673682
-56.02042802974556,180.9325732081251,2.068234021568215,-9.514590647555929,8641.660514963869
-53.95749286980694,171.56738355261234,2.0559089706625207,-9.18365850889105,8636.127796368235
-51.90821616412541,162.53049945814976,2.0406415317099795,-8.858563277144999,8630.615073649193
-49.87548941410603,153.81608384954706,2.022544789588528,-8.539305328746101,8625.122304120508
-47.86209102768371,145.41829926896196,2.00173184842599,-8.225885054093364,8619.649446605028
-45.87068629968235,137.33130786157722,1.9783158324793797,-7.91830285835001,8614.19646139211
-43.90382739126818,129.54927136045688,1.9524098870738895,-7.616559162298291,8608.763310194796
-41.96395330843541,122.06635107051845,1.9241271796069677,-7.320654403261673,8603.349956106722
-40.05338987945628,114.87670785154934,1.8935809006234878,-7.030589036101161,8597.956363558775
-38.1743497312215,107.97450210019151,1.8608842649687265,-6.746363534293361,8592.582498275515
-36.32893226438994,101.3538937308079,1.826150513026636,-6.46797839109885,8587.228327231378
-34.519123627258764,95.00904215513637,1.7894929120518268,-6.195434120830521,8581.893818606655
-32.74679668825582,88.93410626062632,1.7510247576047129,-5.9287312602328575,8576.578941743288
-31.01371100694669,83.12324438734173,1.7108593751004584,-5.667870369984511,8571.283667100517
-29.321512803437194,77.57061430330091,1.6691101214837607,-5.4128520363383315,8566.007966210344
-27.67173492603958,72.27037317810857,1.6258903870430945,-5.163676872914907,8560.751811632934
-26.065796817056082,67.21667755471869,1.581313597379903,-4.920345522668083,8555.515176911918
-24.50500447651717,62.40368331914668,1.5354932155503804,-4.6828586600435305,8550.298036529666
-22.990550423693062,57.82554566792749,1.4885427444000254,-4.451216993354762,8545.100365862581
-21.52351365617558,53.47641907308956,1.4405757291141132,-4.225421267404645,8539.922141136496
-20.10485960630269,49.35045724438501,1.391705760010735,-4.005472266385067,8534.763339382202
-18.73544009466976,45.44181308848142,1.3420464756072044,-3.7913708170926297,8529.623938391234
-17.415993280438503,41.744638664779565,1.291711565995555,-3.5831177925047437,8524.503916672002
-16.14714360811627,38.253085137474265,1.2408147765687467,-3.380714115768095,8519.403253406355
-14.929401750433746,34.961302723418925,1.1894699121462813,-3.1841607646607915,8514.32192840683
-13.763164546896736,31.863440635288807,1.137790841556454,-2.993458776600753,8509.259922074594
-12.648714937525751,28.95364701945895,1.0858915027428475,-2.808609254286684,8504.21721535849
-11.586221891224364,26.22606888791923,1.0338859084753296,-2.6296133720749255,8499.193789715273
-10.575740328130008,23.674852043436864,0.9818881527613824,-2.4564723832164117,8494.18962707146
-9.61721103519695,21.294140997040824,0.9300124180728216,-2.289187628104033,8489.204709787102
-8.710460574135643,19.078078876738555,0.8783729835269642,-2.1277605437134275,8484.239020622033
-7.8552011806806785,17.020807326174356,0.8270842341913913,-1.9721926744615703,8479.292542705078
-7.051030653974004,15.116466391691896,0.7762606717195736,-1.8224856847601667,8474.365259507036
-6.297432234621946,13.359194395957262,0.7260169265732742,-1.6786413736085923,8469.457154818281
-5.593774469701687,11.743127795916555,0.6764677721503631,-1.5406616916589693,8464.568212732136
-4.939311062639398,10.262401022380288,0.6277281412183457,-1.40854876130115,8459.698417635494
-4.33318070543588,8.911146297913946,0.5799131451614269,-1.2823049004680822,8454.847754208538
-3.774406890146905,7.683493428926453,0.5331380966921888,-1.1619326510668666,8450.016207435956
-3.2618976957920705,6.5735695668249505,0.4875185368723661,-1.047434813219306,8445.20376263287
-2.7944455459094466,5.575498931757968,0.44317026755202893,-0.9388144868797355,8440.41040548964
-2.3707269307084076,4.683402490674562,0.4002093907048845,-0.8360751229359005,8435.636122141255
-1.989302086075987,3.8913975789990483,0.35875235665888877,-0.7392205866655481,8430.880899269054
-1.6486146193776052,3.1935974518819212,0.318916023973866,-0.6482552375360633,8426.144724245523
-1.3469910687784326,2.5841107463105786,0.2808177348274991,-0.5631840309900756,8421.427585337506
-1.0826403782544896,2.0570408286763344,0.24457541144761968,-0.48401265037968416,8416.729471989884
-0.8536532638501777,1.6064849926071583,0.2103076817327145,-0.41074768115440285,8412.05037522265
-0.6580014368860625,1.2265334571646105,0.17813404637687194,-0.34339684577501967,8407.390288191533
-0.49353663468175185,0.9112680926997886,0.14817510675629353,-0.28196932849241263,8402.749206991395
-0.3579893852476649,0.6547607650190451,0.12055288488114332,-0.22647623778511924,8398.12713183256
-0.2489673923290683,0.45107112705740804,0.09539128871862497,-0.17693128858427248,8393.524068813742
-0.16395335708108624,0.2942435787506489,0.07281681893932128,-0.13335185364509008,8388.940032698813
-0.10030192197524881,0.17830291163335696,0.05295970279883729,-0.09576067556940288,8384.375051492652
-0.055235158541715394,0.09724773827342832,0.03595584826111858,-0.06418886247986808,8379.829174516863
-0.025835427577620026,0.04503986206652967,0.02195055785504579,-0.03868167108458868,8375.302488093199
-0.0090328971924164,0.015585259207267667,0.01110666997435142,-0.019311391455596988,8370.795150627355
-0.0015799994835980211,0.0026942018421171384,0.0036269691081572027,-0.006213426323962084,8366.307491103767
